,,,,,,A2A,A2B,A2C,A3B,A4,A5,B2,B3,B4,B5,B6,B7,B8,C2A,C2A.1,C2A.2,C2A.3,C2A.4,C2B,C2C,C3A,C3B,C3C,D2,D3
Reporting Year,StateName,LEAName,New/Closed LEA/ESA,NCESID,Year used to make the LEA/ESA/SEA determinations,Total LEA/ESA allocation for Section 611 of IDEA FFY 2020 ($),Total LEA/ESA allocation for Section 611 of IDEA FFY 2021 ($),Increase in LEA/ESA allocations for Section 611 from FFY 2020 to FFY 2021 ($),Total LEA/ESA allocation for Section 619 of IDEA FFY 2021 ($),Total LEA/ESA allocations for Section 611 and 619 of IDEA for FFY 2021 ($),15% of the total LEA/ESA allocations for Section 611 and 619 of IDEA for FFY 2021 ($),Determination under 34 CFR 300.600(a)(2) that controls whether the LEA may be able to reduce MOE during SY 2021-22,Reduction of local and/or state funds taken pursuant to Section 613(a)(2)(C) by the LEA/ESA during SY 2021-22 ($),Percent of the available reduction taken by LEA /ESA during SY 2021-22 (%),Did the State determine whether the LEA/ESA met the MOE compliance standard in FFY 2021/SY 2021-22? (Y/N),Did the LEA/ESA meet the MOE compliance standard in FFY 2021/SY 2021-22? (Y/N),"By the date of this data submission, did the State return non-Federal funds to the Department based on the failure of the LEA/ESA to meet the MOE compliance standard in FFY 2021/SY 2021-22? (Y/N)",What amount of non-Federal funds did the State return to the Department based on the failure of the LEA/ESA to meet the MOE compliance standard in FFY 2021/SY 2021-22? ($),Required CEIS Was the LEA/ESA required to use 15% of funds for CEIS due to significant disproportionality in SY 2021-22? (Y/N),Required CEIS Was the LEA/ESA identified as having significant disproportionality due to 'identification as a child with a disability'? (Y/N),Required CEIS Was the LEA/ESA identified as having significant disproportionality due to 'identification by disability category'? (Y/N),Required CEIS Was the LEA/ESA identified as having significant disproportionality due to 'placement in a particular educational setting'? (Y/N),Required CEIS Was the LEA/ESA identified as having significant disproportionality due to 'disciplinary action'? (Y/N),Required CEIS Amount reserved for required CEIS in the LEA /ESA in SY 2021-22 ($),Required CEIS Percent taken for required CEIS in the LEA /ESA in SY 2021-22 (%),Voluntary CEIS Did the LEA/ESA voluntarily use up to 15% of IDEA 611 and 619 fund for CEIS in SY 2021-22? (Y/N),Voluntary CEIS Amount reserved for voluntary CEIS in SY 2021-22 ($),Voluntary CEIS Percent taken for voluntary CEIS during SY 2021-22 (%),Total number of children receiving CEIS under the IDEA in the LEA/ESA during SY 2021-22,"Total number of children who received CEIS under the IDEA anytime in the past two school years (including SY 2019-20, SY 2020-21 and SY 2021-22) and received special education and related services in SY 2021-22"
2021,Texas,LA GRANGE ISD, ,4826100,2019-20,381091,475512,94421,15483,490995,73649.25,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,LA JOYA ISD, ,4826130,2019-20,4705151,6099644,1394493,116180,6215824,932373.6,4,0,0,1,0,0,+,1,0,0,0,1,932373,15,0,0,0,0,0
2021,Texas,LA PORTE ISD, ,4826190,2019-20,1348143,1663305,315162,47447,1710752,256612.8,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,LAPOYNOR ISD, ,4826220,2019-20,90356,113392,23036,2801,116193,17428.95,1,0,0,0,+,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,LA PRYOR ISD, ,4826250,2019-20,102707,134699,31992,5123,139822,20973.3,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,LA VEGA ISD, ,4826280,2019-20,680344,836455,156111,18858,855313,128296.95,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,LA VERNIA ISD, ,4826310,2019-20,586336,719728,133392,16126,735854,110378.1,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,LA VILLA ISD, ,4826340,2019-20,139421,172015,32594,3445,175460,26319,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,LACKLAND ISD, ,4826370,2019-20,200377,219555,19178,14408,233963,35094.45,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,LAGO VISTA ISD, ,4826400,2019-20,260367,340021,79654,6036,346057,51908.55,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,LAKE DALLAS ISD, ,4826430,2019-20,712267,895928,183661,18028,913956,137093.4,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,LAKE TRAVIS ISD, ,4826470,2019-20,1526935,2000409,473474,26551,2026960,304044,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,LAKE WORTH ISD, ,4826490,2019-20,653066,798648,145582,13956,812604,121890.6,4,0,0,1,1,+,+,0,0,0,0,0,0,0,1,121890,15,110,12
2021,Texas,LAMAR CISD, ,4826580,2019-20,5511354,7576829,2065475,170662,7747491,1162123.65,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,LAMESA ISD, ,4826610,2019-20,401830,489144,87314,27821,516965,77544.75,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,LAMPASAS ISD, ,4826640,2019-20,698296,866383,168087,19800,886183,132927.45,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,LANCASTER ISD, ,4826670,2019-20,1330500,1672418,341918,40273,1712691,256903.65,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,LANEVILLE ISD, ,4826700,2019-20,59173,68827,9654,1378,70205,10530.75,1,4827,100,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,LAREDO ISD, ,4826790,2019-20,4940568,5933574,993006,117831,6051405,907710.75,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,LASARA ISD, ,4826850,2019-20,56088,74055,17967,2665,76720,11508,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,LATEXO ISD, ,4826910,2019-20,90471,114669,24198,4253,118922,17838.3,1,12099,100,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,LAZBUDDIE ISD, ,4826970,2019-20,38914,50815,11901,2755,53570,8035.5,1,5950.5,100,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,LEAKEY ISD, ,4827000,2019-20,71335,85016,13681,1983,86999,13049.85,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,LEANDER ISD, ,4827030,2019-20,5730977,7452439,1721462,124228,7576667,1136500.05,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,10
2021,Texas,LEARY ISD, ,4827060,2019-20,35062,36813,1751,1508,38321,5748.15,1,875.5,100,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,LEFORS ISD, ,4827090,2019-20,34303,42844,8541,1104,43948,6592.2,1,4270.5,100,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,LEGGETT ISD, ,4827120,2019-20,55241,67993,12752,1865,69858,10478.7,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,LEON ISD, ,4827180,2019-20,146631,189152,42521,6103,195255,29288.25,1,0,0,1,0,0,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,LEONARD ISD, ,4827210,2019-20,191490,227028,35538,6264,233292,34993.8,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,LEVELLAND ISD, ,4827240,2019-20,659545,796524,136979,25066,821590,123238.5,4,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,LEVERETTS CHAPEL ISD, ,4827270,2019-20,52788,65405,12617,1212,66617,9992.55,1,6308.5,100,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,LEWISVILLE ISD, ,4827300,2019-20,8994974,10959110,1964136,273277,11232387,1684858.05,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,LEXINGTON ISD, ,4827330,2019-20,206312,258328,52016,8574,266902,40035.3,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,LIBERTY-EYLAU ISD, ,4827390,2019-20,591253,686311,95058,22649,708960,106344,3,0,0,1,1,+,+,1,0,0,0,1,0,0,0,0,0,0,0
2021,Texas,LIBERTY HILL ISD, ,4827420,2019-20,720668,1056534,335866,17050,1073584,161037.6,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,LIBERTY ISD, ,4827450,2019-20,458463,565377,106914,17340,582717,87407.55,2,0,0,1,1,+,+,0,0,0,0,0,87407,15,0,0,0,0,8
2021,Texas,LINDALE ISD, ,4827510,2019-20,703532,891650,188118,17381,909031,136354.65,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,LINDEN-KILDARE CISD, ,4827540,2019-20,179139,206774,27635,9878,216652,32497.8,1,13817.5,100,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,LINDSAY ISD, ,4827570,2019-20,79509,98414,18905,2238,100652,15097.8,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,LINGLEVILLE ISD, ,4827600,2019-20,64249,77352,13103,1422,78774,11816.1,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,LIPAN ISD, ,4827630,2019-20,84422,102273,17851,2705,104978,15746.7,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,LITTLE CYPRESS-MAURICEVILLE CISD, ,4827690,2019-20,742005,904430,162425,17012,921442,138216.3,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,LITTLE ELM ISD, ,4827720,2019-20,1185427,1592179,406752,28946,1621125,243168.75,1,0,0,1,0,0,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,LITTLEFIELD ISD, ,4827750,2019-20,264406,330554,66148,9987,340541,51081.15,1,33074,100,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,LIVINGSTON ISD, ,4827780,2019-20,874721,1053703,178982,29130,1082833,162424.95,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,11
2021,Texas,LLANO ISD, ,4827810,2019-20,375735,459682,83947,15037,474719,71207.85,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,AUSTWELL-TIVOLI ISD, ,4809000,2019-20,27945,35276,7331,1971,37247,5587.05,1,3665.5,100,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,AVALON ISD, ,4809030,2019-20,77120,87875,10755,5187,93062,13959.3,1,0,0,1,1,+,+,0,0,0,0,0,0,0,1,4000,4.3,21,2
2021,Texas,AVERY ISD, ,4809060,2019-20,73506,89468,15962,2846,92314,13847.1,1,7981,100,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,AVINGER ISD, ,4809090,2019-20,34103,41339,7236,819,42158,6323.7,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,AXTELL ISD, ,4809150,2019-20,241118,278054,36936,9696,287750,43162.5,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,AZLE ISD, ,4809200,2019-20,1276725,1587916,311191,42011,1629927,244489.05,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BAIRD ISD, ,4809280,2019-20,79608,93869,14261,1989,95858,14378.7,1,7130.5,100,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BALLINGER ISD, ,4809300,2019-20,191550,228994,37444,7614,236608,35491.2,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BALMORHEA ISD, ,4809330,2019-20,40797,48836,8039,2265,51101,7665.15,1,0,0,1,0,0,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BANDERA ISD, ,4809360,2019-20,504592,605910,101318,11804,617714,92657.1,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BANGS ISD, ,4809390,2019-20,236378,278032,41654,9588,287620,43143,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BANQUETE ISD, ,4809410,2019-20,165095,204761,39666,2460,207221,31083.15,1,19833,100,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BARBERS HILL ISD, ,4809450,2019-20,902464,1225753,323289,28320,1254073,188110.95,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BARTLETT ISD, ,4809540,2019-20,107610,129017,21407,3888,132905,19935.75,1,10703.5,100,1,0,0,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BASTROP ISD, ,4809570,2019-20,1993517,2614526,621009,49857,2664383,399657.45,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BAY CITY ISD, ,4809630,2019-20,878469,1051938,173469,32580,1084518,162677.7,2,0,0,1,1,+,+,1,0,1,0,1,162677,15,0,0,0,0,0
2021,Texas,BEAUMONT ISD, ,4809670,2019-20,3773434,4579364,805930,131976,4711340,706701,4,0,0,1,1,+,+,0,0,0,0,0,0,0,1,560395,11.89,97,35
2021,Texas,BECKVILLE ISD, ,4809690,2019-20,129172,161046,31874,7461,168507,25276.05,1,15937,100,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BEEVILLE ISD, ,4809720,2019-20,753565,910479,156914,29484,939963,140994.45,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BELLEVUE ISD, ,4809750,2019-20,30515,38878,8363,877,39755,5963.25,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BELLS ISD, ,4809780,2019-20,186506,225712,39206,12811,238523,35778.45,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BELLVILLE ISD, ,4809810,2019-20,420218,527991,107773,12760,540751,81112.65,1,0,0,1,1,+,+,1,0,1,0,0,0,0,0,0,0,0,0
2021,Texas,BELTON ISD, ,4809860,2019-20,2019523,2683634,664111,51054,2734688,410203.2,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BEN BOLT-PALITO BLANCO ISD, ,4809870,2019-20,116574,146372,29798,6050,152422,22863.3,1,0,0,1,0,0,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BENJAMIN ISD, ,4809980,2019-20,25020,32785,7765,2392,35177,5276.55,1,3882.5,100,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BIG SANDY ISD, ,4810140,2019-20,148111,177634,29523,5882,183516,27527.4,1,14761.5,100,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BIG SANDY ISD, ,4810170,2019-20,105423,130026,24603,2294,132320,19848,1,12301.5,100,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BIG SPRING ISD, ,4810200,2019-20,839316,1001574,162258,34295,1035869,155380.35,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BIRDVILLE ISD, ,4810230,2019-20,4706734,5764323,1057589,165438,5929761,889464.15,3,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BISHOP CISD, ,4810260,2019-20,319026,391852,72826,6561,398413,59761.95,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BLANCO ISD, ,4810320,2019-20,218894,264439,45545,10194,274633,41194.95,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BLAND ISD, ,4810350,2019-20,144315,180162,35847,6041,186203,27930.45,1,17923.5,100,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BLANKET ISD, ,4810380,2019-20,49123,56725,7602,1226,57951,8692.65,1,3801,100,1,0,0,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BLOOMBURG ISD, ,4810440,2019-20,78319,88606,10287,2499,91105,13665.75,1,5143.5,100,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BLOOMING GROVE ISD, ,4810470,2019-20,197176,238731,41555,2926,241657,36248.55,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BLOOMINGTON ISD, ,4810500,2019-20,208459,264268,55809,8427,272695,40904.25,4,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BLUE RIDGE ISD, ,4810590,2019-20,175767,212441,36674,4652,217093,32563.95,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BLUFF DALE ISD, ,4810620,2019-20,35378,44668,9290,1389,46057,6908.55,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BLUM ISD, ,4810650,2019-20,73798,92132,18334,1702,93834,14075.1,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BOERNE ISD, ,4810710,2019-20,1447225,1895324,448099,29008,1924332,288649.8,1,224049.5,100,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BOLES ISD, ,4810740,2019-20,127500,147000,19500,2223,149223,22383.45,1,9750,100,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BOLING ISD, ,4810780,2019-20,212880,260932,48052,2681,263613,39541.95,1,24026,100,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BONHAM ISD, ,4810800,2019-20,462875,545515,82640,31962,577477,86621.55,1,41320,100,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BOOKER ISD, ,4810830,2019-20,80301,98369,18068,3519,101888,15283.2,1,9034,100,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BORDEN COUNTY ISD, ,4810860,2019-20,46342,60995,14653,1195,62190,9328.5,1,7326.5,100,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BORGER ISD, ,4810890,2019-20,543204,651304,108100,20306,671610,100741.5,2,0,0,1,0,0,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BOSQUEVILLE ISD, ,4810910,2019-20,136643,169542,32899,2033,171575,25736.25,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BOVINA ISD, ,4810950,2019-20,116266,139565,23299,6508,146073,21910.95,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BOWIE ISD, ,4810990,2019-20,351810,439712,87902,20136,459848,68977.2,1,43951,100,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BOYD ISD, ,4811010,2019-20,235386,297437,62051,5972,303409,45511.35,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BOYS RANCH ISD, ,4811040,2019-20,72209,68182,-4027,1610,69792,10468.8,1,0,†,1,1,+,+,1,0,0,0,1,10468,15,0,0,0,0,0
2021,Texas,BRACKETT ISD, ,4811070,2019-20,134063,154878,20815,2106,156984,23547.6,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BRADY ISD, ,4811110,2019-20,268368,311535,43167,19656,331191,49678.65,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BRAZOSPORT ISD, ,4811190,2019-20,2635494,3184627,549133,100317,3284944,492741.6,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BRECKENRIDGE ISD, ,4811220,2019-20,338028,404335,66307,14588,418923,62838.45,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BREMOND ISD, ,4811250,2019-20,91496,114397,22901,2021,116418,17462.7,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BRENHAM ISD, ,4811280,2019-20,975397,1212865,237468,37257,1250122,187518.3,4,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BRIDGE CITY ISD, ,4811310,2019-20,600583,739023,138440,27030,766053,114907.95,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BRIDGEPORT ISD, ,4811340,2019-20,411278,514717,103439,18292,533009,79951.35,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,FORT ELLIOTT CISD, ,4811400,2019-20,32174,39006,6832,1953,40959,6143.85,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BROADDUS ISD, ,4811430,2019-20,89220,103860,14640,4652,108512,16276.8,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BROCK ISD, ,4811460,2019-20,227367,325489,98122,6647,332136,49820.4,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BRONTE ISD, ,4811490,2019-20,65778,77484,11706,3876,81360,12204,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BROOKELAND ISD, ,4811520,2019-20,84197,99749,15552,2886,102635,15395.25,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BROOKESMITH ISD, ,4811550,2019-20,39495,48209,8714,922,49131,7369.65,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BROOKS COUNTY ISD, ,4811580,2019-20,346334,416355,70021,13314,429669,64450.35,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BROWNFIELD ISD, ,4811610,2019-20,416354,497744,81390,18132,515876,77381.4,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BROWNSBORO ISD, ,4811640,2019-20,550856,670980,120124,16011,686991,103048.65,1,60062,100,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BROWNSVILLE ISD, ,4811680,2019-20,8492314,10408944,1916630,234815,10643759,1596563.85,1,958315,100,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BROWNWOOD ISD, ,4811700,2019-20,752193,908536,156343,38792,947328,142099.2,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BRUCEVILLE-EDDY ISD, ,4811730,2019-20,204587,230854,26267,5706,236560,35484,1,13133.5,100,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BRYAN ISD, ,4811790,2019-20,3380765,4165495,784730,93099,4258594,638789.1,3,0,0,1,1,+,+,0,0,0,0,0,638789,15,0,0,0,0,0
2021,Texas,BRYSON ISD, ,4811820,2019-20,57564,71201,13637,4714,75915,11387.25,1,6818.5,100,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BUCKHOLTS ISD, ,4811850,2019-20,35028,44819,9791,1184,46003,6900.45,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BUENA VISTA ISD, ,4811910,2019-20,42198,52637,10439,991,53628,8044.2,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BUFFALO ISD, ,4811990,2019-20,178307,232637,54330,7869,240506,36075.9,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BULLARD ISD, ,4812060,2019-20,414244,545611,131367,7471,553082,82962.3,1,65683.5,100,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BUNA ISD, ,4812090,2019-20,345915,420020,74105,15189,435209,65281.35,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BURKBURNETT ISD, ,4812120,2019-20,736455,885524,149069,66446,951970,142795.5,1,74534.5,100,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BURKEVILLE ISD, ,4812150,2019-20,76993,94022,17029,3193,97215,14582.25,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BURLESON ISD, ,4812180,2019-20,1998096,2551003,552907,67579,2618582,392787.3,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BURNET CISD, ,4812220,2019-20,645868,776764,130896,16284,793048,118957.2,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,BURTON ISD, ,4812240,2019-20,105828,130276,24448,7781,138057,20708.55,1,0,0,1,0,0,+,0,0,0,0,0,0,0,1,16791,12.16,175,21
2021,Texas,BYNUM ISD, ,4812360,2019-20,57329,66256,8927,2134,68390,10258.5,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,CADDO MILLS ISD, ,4812390,2019-20,327014,430146,103132,7585,437731,65659.65,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,CALALLEN ISD, ,4812420,2019-20,816007,993898,177891,25060,1018958,152843.7,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,CALDWELL ISD, ,4812460,2019-20,345019,427354,82335,9755,437109,65566.35,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,CALHOUN COUNTY ISD, ,4812480,2019-20,754534,919516,164982,30127,949643,142446.45,2,0,0,1,1,+,+,0,0,0,0,0,0,0,1,15000,1.58,4,4
2021,Texas,CALLISBURG ISD, ,4812510,2019-20,239903,290167,50264,5501,295668,44350.2,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,CALVERT ISD, ,4812540,2019-20,40674,48653,7979,1694,50347,7552.05,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,CAMERON ISD, ,4812640,2019-20,330445,401925,71480,10044,411969,61795.35,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,CAMPBELL ISD, ,4812660,2019-20,83276,96248,12972,2242,98490,14773.5,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,CANADIAN ISD, ,4812700,2019-20,194918,229571,34653,5272,234843,35226.45,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,CANTON ISD, ,4812750,2019-20,392247,487592,95345,7785,495377,74306.55,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,CANUTILLO ISD, ,4812780,2019-20,1040047,1320803,280756,23540,1344343,201651.45,4,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,CANYON ISD, ,4812810,2019-20,1738092,2215235,477143,47646,2262881,339432.15,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,CARLISLE ISD, ,4812870,2019-20,119040,149710,30670,3979,153689,23053.35,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2021,Texas,CARRIZO SPRINGS CISD, ,4812990,2019-20,463956,571882,107926,12595,584477,87671.55,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,1
